Permittivity ,Lambda,Theta,R,T,Rs,Ts,,
8,0.00000065,35,0.07472226,0.92527774,0.14353358,0.85646642,,
8,0.00000065,35,0.14960619,0.85039381,0.29625231,0.70374769,,
8,0.00000066,35,0.22627372,0.77372628,0.42461101,0.57538899,,
8,0.00000066,35,0.28774168,0.71225832,0.5084971,0.4915029,,
8,0.00000067,35,0.3270737,0.6729263,0.5521595,0.4478405,,
8,0.00000067,35,0.34382732,0.65617268,0.56285949,0.43714051,,
8,0.00000068,35,0.34107733,0.65892267,0.54553359,0.45446641,,
8,0.00000068,35,0.32453284,0.67546716,0.504419,0.495581,,
8,0.00000069,35,0.30297374,0.69702626,0.44890593,0.55109407,,
8,0.00000069,35,0.28778727,0.71221273,0.40124534,0.59875466,,
8,0.0000007,35,0.28923703,0.71076297,0.39217332,0.60782668,,
8,0.0000007,35,0.31089085,0.68910915,0.43375579,0.56624421,,
8,0.00000071,35,0.34753543,0.65246457,0.50473667,0.49526333,,
8,0.00000071,35,0.38910767,0.61089233,0.57564873,0.42435127,,
8,0.00000072,35,0.42646278,0.57353722,0.63104649,0.36895351,,
8,0.00000072,35,0.45381737,0.54618263,0.66765887,0.33234113,,
8,0.00000073,35,0.46851524,0.53148476,0.68695302,0.31304698,,
8,0.00000073,35,0.46961404,0.53038596,0.69068965,0.30931035,,
8,0.00000074,35,0.45699476,0.54300524,0.67956607,0.32043393,,
8,0.00000074,35,0.4309828,0.5690172,0.65290918,0.34709082,,
8,0.00000075,35,0.39255173,0.60744827,0.60893576,0.39106424,,
8,0.00000075,35,0.3439975,0.6560025,0.54580863,0.45419137,,
8,0.00000045,40,0.36089194,0.63910806,0.62409627,0.37590373,,
8,0.00000046,40,0.27923613,0.72076387,0.44007352,0.55992648,,
8,0.00000046,40,0.25084395,0.74915605,0.38608289,0.61391711,,
8,0.00000047,40,0.28025255,0.71974745,0.52031792,0.47968208,,
8,0.00000047,40,0.28845848,0.71154152,0.57964532,0.42035468,,
8,0.00000048,40,0.23206546,0.76793454,0.51631616,0.48368384,,
8,0.00000048,40,0.12350429,0.87649571,0.30623054,0.69376946,,
8,0.00000049,40,0.03243106,0.96756894,0.05496409,0.94503591,,
8,0.00000049,40,0.01942999,0.98057001,0.09581438,0.90418562,,
8,0.0000005,40,0.04622832,0.95377168,0.23473226,0.76526774,,
8,0.0000005,40,0.05284634,0.94715366,0.24585907,0.75414093,,
8,0.00000051,40,0.0377472,0.9622528,0.13430416,0.86569584,,
8,0.00000051,40,0.04994915,0.95005085,0.0789026,0.9210974,,
8,0.00000052,40,0.12379161,0.87620839,0.27062285,0.72937715,,
8,0.00000052,40,0.22489961,0.77510039,0.48774625,0.51225375,,
8,0.00000053,40,0.30126007,0.69873993,0.59910983,0.40089017,,
8,0.00000053,40,0.33203748,0.66796252,0.62476218,0.37523782,,
8,0.00000054,40,0.32124979,0.67875021,0.58309013,0.41690987,,
8,0.00000054,40,0.28829307,0.71170693,0.48386196,0.51613804,,
8,0.00000055,40,0.26568507,0.73431493,0.39181155,0.60818845,,
8,0.00000055,40,0.27959335,0.72040665,0.42875163,0.57124837,,
8,0.00000056,40,0.32286034,0.67713966,0.54900252,0.45099748,,
8,0.00000056,40,0.36598531,0.63401469,0.64025223,0.35974777,,
8,0.00000056,40,0.3865273,0.6134727,0.68019466,0.31980534,,
8,0.00000057,40,0.37524258,0.62475742,0.67495332,0.32504668,,
8,0.00000058,40,0.33137929,0.66862071,0.62389997,0.37610003,,
8,0.00000058,40,0.26137131,0.73862869,0.51674364,0.48325636,,
8,0.00000059,40,0.18224112,0.81775888,0.35304997,0.64695003,,
8,0.00000059,40,0.11918289,0.88081711,0.19854358,0.80145642,,
8,0.0000006,40,0.08874774,0.91125226,0.16444889,0.83555111,,
8,0.0000006,40,0.08460393,0.91539607,0.22903687,0.77096313,,
8,0.00000061,40,0.08646685,0.91353315,0.28976373,0.71023627,,
8,0.00000061,40,0.07784721,0.92215279,0.29759974,0.70240026,,
8,0.00000062,40,0.05420101,0.94579899,0.24266109,0.75733891,,
8,0.00000062,40,0.02348948,0.97651052,0.13441131,0.86558869,,
8,0.00000063,40,0.00298348,0.99701652,0.02546744,0.97453256,,
8,0.00000063,40,0.00989748,0.99010252,0.0182004,0.9817996,,
8,0.00000064,40,0.04818034,0.95181966,0.14117015,0.85882985,,
8,0.00000064,40,0.10528422,0.89471578,0.30034284,0.69965716,,
8,0.00000065,40,0.16292819,0.83707181,0.4220685,0.5779315,,
8,0.00000065,40,0.20783008,0.79216992,0.4926918,0.5073082,,
8,0.00000066,40,0.23463251,0.76536749,0.51957387,0.48042613,,
8,0.00000066,40,0.24396547,0.75603453,0.51021235,0.48978765,,
8,0.00000067,40,0.24070204,0.75929796,0.470568,0.529432,,
8,0.00000067,40,0.23302305,0.76697695,0.4123636,0.5876364,,
8,0.00000068,40,0.23087886,0.76912114,0.36429507,0.63570493,,
8,0.00000068,40,0.24255152,0.75744848,0.36691209,0.63308791,,
8,0.00000069,40,0.27044092,0.72955908,0.43140066,0.56859934,,
8,0.00000069,40,0.30988452,0.69011548,0.52351166,0.47648834,,
8,0.0000007,40,0.35251122,0.64748878,0.60688461,0.39311539,,
8,0.0000007,40,0.39046246,0.60953754,0.66769691,0.33230309,,
8,0.00000071,40,0.4187104,0.5812896,0.70634249,0.29365751,,
8,0.00000071,40,0.43478809,0.56521191,0.72652199,0.27347801,,
8,0.00000072,40,0.43795195,0.56204805,0.73117094,0.26882906,,
8,0.00000072,40,0.42834047,0.57165953,0.72142273,0.27857727,,
8,0.00000073,40,0.40672315,0.59327685,0.69667817,0.30332183,,
8,0.00000073,40,0.37466983,0.62533017,0.65500122,0.34499878,,
8,0.00000074,40,0.33491018,0.66508982,0.59413342,0.40586658,,
8,0.00000074,40,0.29173457,0.70826543,0.51451851,0.48548149,,
8,0.00000075,40,0.25061829,0.74938171,0.42466727,0.57533273,,
8,0.00000075,40,0.21707213,0.78292787,0.34582492,0.65417508,,
8,0.00000045,45,0.26774423,0.73225577,0.47691301,0.52308699,,
8,0.00000046,45,0.30299586,0.69700414,0.63838472,0.36161528,,
8,0.00000046,45,0.30988223,0.69011777,0.69183577,0.30816423,,
8,0.00000047,45,0.26158018,0.73841982,0.63848641,0.36151359,,
8,0.00000047,45,0.17032468,0.82967532,0.44562263,0.55437737,,
8,0.00000048,45,0.08568896,0.91431104,0.1588357,0.8411643,,
8,0.00000048,45,0.05101471,0.94898529,0.16461905,0.83538095,,
8,0.00000049,45,0.04753017,0.95246983,0.30286294,0.69713706,,
8,0.00000049,45,0.03547449,0.96452551,0.30188619,0.69811381,,
8,0.0000005,45,0.0122313,0.9877687,0.14655297,0.85344703,,
8,0.0000005,45,0.01220012,0.98779988,0.02125012,0.97874988,,
8,0.00000051,45,0.06023229,0.93976771,0.21948734,0.78051266,,
8,0.00000051,45,0.1335097,0.8664903,0.45926451,0.54073549,,
8,0.00000052,45,0.19241597,0.80758403,0.5695242,0.4304758,,
8,0.00000052,45,0.21884239,0.78115761,0.57813502,0.42186498,,
8,0.00000053,45,0.21897303,0.78102697,0.50513306,0.49486694,,
8,0.00000053,45,0.21473925,0.78526075,0.38822351,0.61177649,,
8,0.00000054,45,0.22996334,0.77003666,0.38046877,0.61953123,,
8,0.00000054,45,0.26967393,0.73032607,0.52507722,0.47492278,,
8,0.00000055,45,0.3167194,0.6832806,0.65580289,0.34419711,,
8,0.00000055,45,0.35012628,0.64987372,0.72236412,0.27763588,,
8,0.00000056,45,0.35846737,0.64153263,0.73975734,0.26024266,,
8,0.00000056,45,0.33908458,0.66091542,0.71618482,0.28381518,,
8,0.00000056,45,0.29600689,0.70399311,0.64556633,0.35443367,,
8,0.00000057,45,0.24000636,0.75999364,0.51550246,0.48449754,,
8,0.00000058,45,0.18755441,0.81244559,0.35184077,0.64815923,,
8,0.00000058,45,0.15288885,0.84711115,0.27537023,0.72462977,,
8,0.00000059,45,0.13774652,0.86225348,0.33454056,0.66545944,,
8,0.00000059,45,0.1314035,0.8685965,0.41842275,0.58157725,,
8,0.0000006,45,0.12063395,0.87936605,0.45626832,0.54373168,,
8,0.0000006,45,0.09786555,0.90213445,0.43330935,0.56669065,,
8,0.00000061,45,0.06403509,0.93596491,0.34386223,0.65613777,,
8,0.00000061,45,0.02823212,0.97176788,0.19089731,0.80910269,,
8,0.00000062,45,0.00414141,0.99585859,0.03575145,0.96424855,,
8,0.00000062,45,0.00244727,0.99755273,0.01477744,0.98522256,,
8,0.00000063,45,0.02341782,0.97658218,0.14660662,0.85339338,,
8,0.00000063,45,0.05735651,0.94264349,0.30156554,0.69843446,,
8,0.00000064,45,0.09200298,0.90799702,0.40562559,0.59437441,,
8,0.00000064,45,0.11890406,0.88109594,0.45221612,0.54778388,,
8,0.00000065,45,0.13546016,0.86453984,0.45000377,0.54999623,,
8,0.00000065,45,0.14412982,0.85587018,0.40745747,0.59254253,,
8,0.00000066,45,0.15083223,0.84916777,0.34116935,0.65883065,,
8,0.00000066,45,0.1626696,0.8373304,0.2942964,0.7057036,,
8,0.00000067,45,0.18484047,0.81515953,0.32331171,0.67668829,,
8,0.00000067,45,0.21802264,0.78197736,0.42720623,0.57279377,,
8,0.00000068,45,0.25824813,0.74175187,0.54662219,0.45337781,,
8,0.00000068,45,0.29915757,0.70084243,0.64087176,0.35912824,,
8,0.00000069,45,0.33494143,0.66505857,0.70371394,0.29628606,,
8,0.00000069,45,0.36165519,0.63834481,0.74111037,0.25888963,,
8,0.0000007,45,0.37740725,0.62259275,0.75936326,0.24063674,,
8,0.0000007,45,0.3817252,0.6182748,0.76216309,0.23783691,,
8,0.00000071,45,0.37514244,0.62485756,0.7507038,0.2492962,,
8,0.00000071,45,0.35898318,0.64101682,0.7240935,0.2759065,,
8,0.00000072,45,0.33537866,0.66462134,0.6799207,0.3200793,,
8,0.00000072,45,0.30738721,0.69261279,0.6160078,0.3839922,,
8,0.00000073,45,0.27875256,0.72124744,0.53476555,0.46523445,,
8,0.00000073,45,0.25336277,0.74663723,0.45127269,0.54872731,,
8,0.00000074,45,0.23416757,0.76583243,0.39483124,0.60516876,,
8,0.00000074,45,0.22231032,0.77768968,0.38858863,0.61141137,,
8,0.00000075,45,0.21681882,0.78318118,0.42507831,0.57492169,,
8,0.00000075,45,0.21513123,0.78486877,0.47728099,0.52271901,,
9,0.00000045,0,0.07726821,0.92273179,0.07726821,0.92273179,,
9,0.00000046,0,0.01774602,0.98225398,0.01774602,0.98225398,,
9,0.00000046,0,0.22151716,0.77848284,0.22151716,0.77848284,,
9,0.00000047,0,0.41996517,0.58003483,0.41996517,0.58003483,,
9,0.00000047,0,0.46523806,0.53476194,0.46523806,0.53476194,,
9,0.00000048,0,0.39992819,0.60007181,0.39992819,0.60007181,,
9,0.00000048,0,0.35978753,0.64021247,0.35978753,0.64021247,,
9,0.00000049,0,0.46834245,0.53165755,0.46834245,0.53165755,,
9,0.00000049,0,0.58136864,0.41863136,0.58136864,0.41863136,,
9,0.0000005,0,0.61279276,0.38720724,0.61279276,0.38720724,,
9,0.0000005,0,0.55862578,0.44137422,0.55862578,0.44137422,,
9,0.00000051,0,0.41858556,0.58141444,0.41858556,0.58141444,,
9,0.00000051,0,0.26452333,0.73547667,0.26452333,0.73547667,,
9,0.00000052,0,0.24470907,0.75529093,0.24470907,0.75529093,,
9,0.00000052,0,0.29807281,0.70192719,0.29807281,0.70192719,,
9,0.00000053,0,0.29273671,0.70726329,0.29273671,0.70726329,,
9,0.00000053,0,0.19289121,0.80710879,0.19289121,0.80710879,,
9,0.00000054,0,0.04774525,0.95225475,0.04774525,0.95225475,,
9,0.00000054,0,0.01146734,0.98853266,0.01146734,0.98853266,,
9,0.00000055,0,0.12046573,0.87953427,0.12046573,0.87953427,,
9,0.00000055,0,0.22785548,0.77214452,0.22785548,0.77214452,,
9,0.00000056,0,0.25932919,0.74067081,0.25932919,0.74067081,,
9,0.00000056,0,0.22485167,0.77514833,0.22485167,0.77514833,,
9,0.00000056,0,0.18944085,0.81055915,0.18944085,0.81055915,,
9,0.00000057,0,0.24591254,0.75408746,0.24591254,0.75408746,,
9,0.00000058,0,0.38131039,0.61868961,0.38131039,0.61868961,,
9,0.00000058,0,0.50313483,0.49686517,0.50313483,0.49686517,,
9,0.00000059,0,0.57290304,0.42709696,0.57290304,0.42709696,,
9,0.00000059,0,0.59271551,0.40728449,0.59271551,0.40728449,,
9,0.0000006,0,0.56917319,0.43082681,0.56917319,0.43082681,,
9,0.0000006,0,0.50744588,0.49255412,0.50744588,0.49255412,,
9,0.00000061,0,0.42509712,0.57490288,0.42509712,0.57490288,,
9,0.00000061,0,0.36826192,0.63173808,0.36826192,0.63173808,,
9,0.00000062,0,0.37808303,0.62191697,0.37808303,0.62191697,,
9,0.00000062,0,0.43279787,0.56720213,0.43279787,0.56720213,,
9,0.00000063,0,0.48399088,0.51600912,0.48399088,0.51600912,,
9,0.00000063,0,0.50579228,0.49420772,0.50579228,0.49420772,,
9,0.00000064,0,0.49056141,0.50943859,0.49056141,0.50943859,,
9,0.00000064,0,0.43486355,0.56513645,0.43486355,0.56513645,,
9,0.00000065,0,0.33766355,0.66233645,0.33766355,0.66233645,,
9,0.00000065,0,0.21087742,0.78912258,0.21087742,0.78912258,,
9,0.00000066,0,0.0942905,0.9057095,0.0942905,0.9057095,,
9,0.00000066,0,0.03899477,0.96100523,0.03899477,0.96100523,,
9,0.00000067,0,0.05184117,0.94815883,0.05184117,0.94815883,,
9,0.00000067,0,0.09126977,0.90873023,0.09126977,0.90873023,,
9,0.00000068,0,0.11713564,0.88286436,0.11713564,0.88286436,,
9,0.00000068,0,0.11289581,0.88710419,0.11289581,0.88710419,,
9,0.00000069,0,0.08199893,0.91800107,0.08199893,0.91800107,,
9,0.00000069,0,0.04600091,0.95399909,0.04600091,0.95399909,,
9,0.0000007,0,0.04104845,0.95895155,0.04104845,0.95895155,,
9,0.0000007,0,0.09454464,0.90545536,0.09454464,0.90545536,,
9,0.00000071,0,0.19601405,0.80398595,0.19601405,0.80398595,,
9,0.00000071,0,0.30856075,0.69143925,0.30856075,0.69143925,,
9,0.00000072,0,0.4034792,0.5965208,0.4034792,0.5965208,,
9,0.00000072,0,0.47052928,0.52947072,0.47052928,0.52947072,,
9,0.00000073,0,0.51022401,0.48977599,0.51022401,0.48977599,,
9,0.00000073,0,0.52596478,0.47403522,0.52596478,0.47403522,,
9,0.00000074,0,0.52115397,0.47884603,0.52115397,0.47884603,,
9,0.00000074,0,0.49916579,0.50083421,0.49916579,0.50083421,,
9,0.00000075,0,0.46507224,0.53492776,0.46507224,0.53492776,,
9,0.00000075,0,0.42809303,0.57190697,0.42809303,0.57190697,,
9,0.00000045,5,0.06520416,0.93479584,0.06663566,0.93336434,,
9,0.00000046,5,0.02467978,0.97532022,0.02492276,0.97507724,,
9,0.00000046,5,0.24376494,0.75623506,0.24691232,0.75308768,,
9,0.00000047,5,0.42341666,0.57658334,0.42766492,0.57233508,,
9,0.00000047,5,0.45075746,0.54924254,0.45471063,0.54528937,,
9,0.00000048,5,0.37909817,0.62090183,0.38191496,0.61808504,,
9,0.00000048,5,0.36347881,0.63652119,0.36565664,0.63434336,,
9,0.00000049,5,0.48739315,0.51260685,0.49073586,0.50926414,,
9,0.00000049,5,0.59068863,0.40931137,0.59453184,0.40546816,,
9,0.0000005,5,0.60957833,0.39042167,0.61351459,0.38648541,,
9,0.0000005,5,0.54262239,0.45737761,0.5465442,0.4534558,,
9,0.00000051,5,0.39399054,0.60600946,0.39708947,0.60291053,,
9,0.00000051,5,0.25629278,0.74370722,0.25794802,0.74205198,,
9,0.00000052,5,0.25980968,0.74019032,0.26207143,0.73792857,,
9,0.00000052,5,0.31013337,0.68986663,0.31355578,0.68644422,,
9,0.00000053,5,0.29072579,0.70927421,0.29438602,0.70561398,,
9,0.00000053,5,0.17792502,0.82207498,0.18059708,0.81940292,,
9,0.00000054,5,0.03505046,0.96494954,0.0356314,0.9643686,,
9,0.00000054,5,0.01872302,0.98127698,0.01910876,0.98089124,,
9,0.00000055,5,0.13246306,0.86753694,0.13475771,0.86524229,,
9,0.00000055,5,0.22872231,0.77127769,0.23208469,0.76791531,,
9,0.00000056,5,0.24766836,0.75233164,0.25091461,0.74908539,,
9,0.00000056,5,0.20760367,0.79239633,0.20985793,0.79014207,,
9,0.00000056,5,0.18339895,0.81660105,0.18471468,0.81528532,,
9,0.00000057,5,0.25987659,0.74012341,0.2619285,0.7380715,,
9,0.00000058,5,0.39999338,0.60000662,0.40339801,0.59660199,,
9,0.00000058,5,0.51455876,0.48544124,0.51851997,0.48148003,,
9,0.00000059,5,0.57557396,0.42442604,0.57957691,0.42042309,,
9,0.00000059,5,0.58758191,0.41241809,0.59150316,0.40849684,,
9,0.0000006,5,0.55686237,0.44313763,0.5606253,0.4393747,,
9,0.0000006,5,0.48983017,0.51016983,0.49316488,0.50683512,,
9,0.00000061,5,0.40935376,0.59064624,0.41189551,0.58810449,,
9,0.00000061,5,0.36549038,0.63450962,0.36754328,0.63245672,,
9,0.00000062,5,0.38894084,0.61105916,0.39148365,0.60851635,,
9,0.00000062,5,0.44682405,0.55317595,0.45018178,0.54981822,,
9,0.00000063,5,0.49368463,0.50631537,0.49756667,0.50243333,,
9,0.00000063,5,0.50885308,0.49114692,0.51299195,0.48700805,,
9,0.00000064,5,0.48645411,0.51354589,0.49069595,0.50930405,,
9,0.00000064,5,0.42333794,0.57666206,0.42746798,0.57253202,,
9,0.00000065,5,0.31967103,0.68032897,0.32321214,0.67678786,,
9,0.00000065,5,0.19140299,0.80859701,0.19366267,0.80633733,,
9,0.00000066,5,0.08271547,0.91728453,0.08353825,0.91646175,,
9,0.00000066,5,0.04027758,0.95972242,0.04069481,0.95930519,,
9,0.00000067,5,0.06013845,0.93986155,0.06126795,0.93873205,,
9,0.00000067,5,0.09798716,0.90201284,0.0999741,0.9000259,,
9,0.00000068,5,0.11780089,0.88219911,0.12017682,0.87982318,,
9,0.00000068,5,0.10705516,0.89294484,0.10922708,0.89077292,,
9,0.00000069,5,0.0723813,0.9276187,0.07382779,0.92617221,,
9,0.00000069,5,0.03859119,0.96140881,0.03915545,0.96084455,,
9,0.0000007,5,0.04263952,0.95736048,0.04294292,0.95705708,,
9,0.0000007,5,0.10638417,0.89361583,0.1075339,0.8924661,,
9,0.00000071,5,0.21226346,0.78773654,0.21478328,0.78521672,,
9,0.00000071,5,0.32272572,0.67727428,0.32629934,0.67370066,,
9,0.00000072,5,0.4125447,0.5874553,0.41663295,0.58336705,,
9,0.00000072,5,0.47409587,0.52590413,0.47832893,0.52167107,,
9,0.00000073,5,0.50878345,0.49121655,0.51298028,0.48701972,,
9,0.00000073,5,0.52009026,0.47990974,0.52416529,0.47583471,,
9,0.00000074,5,0.51140238,0.48859762,0.51528406,0.48471594,,
9,0.00000074,5,0.48642254,0.51357746,0.49000575,0.50999425,,
9,0.00000075,5,0.4511478,0.5488522,0.45429809,0.54570191,,
9,0.00000075,5,0.4161555,0.5838445,0.41880157,0.58119843,,
9,0.00000045,10,0.0287624,0.9712376,0.0316075,0.9683925,,
9,0.00000046,10,0.06585393,0.93414607,0.069702,0.930298,,
9,0.00000046,10,0.29738543,0.70261457,0.31238326,0.68761674,,
9,0.00000047,10,0.41720531,0.58279469,0.43403602,0.56596398,,
9,0.00000047,10,0.39626675,0.60373325,0.41036172,0.58963828,,
9,0.00000048,10,0.33178366,0.66821634,0.34052259,0.65947741,,
9,0.00000048,10,0.40027379,0.59972621,0.4110781,0.5889219,,
9,0.00000049,10,0.53838026,0.46161974,0.55328892,0.44671108,,
9,0.00000049,10,0.606375,0.393625,0.62203428,0.37796572,,
9,0.0000005,10,0.58801554,0.41198446,0.60386583,0.39613417,,
9,0.0000005,10,0.48398901,0.51601099,0.49874495,0.50125505,,
9,0.00000051,10,0.32805224,0.67194776,0.33744716,0.66255284,,
9,0.00000051,10,0.26040127,0.73959873,0.26752635,0.73247365,,
9,0.00000052,10,0.30835538,0.69164462,0.32043275,0.67956725,,
9,0.00000052,10,0.33407343,0.66592657,0.34921743,0.65078257,,
9,0.00000053,10,0.27143667,0.72856333,0.28576546,0.71423454,,
9,0.00000053,10,0.12734351,0.87265649,0.13539065,0.86460935,,
9,0.00000054,10,0.00953037,0.99046963,0.01000838,0.98999162,,
9,0.00000054,10,0.0486298,0.9513702,0.05275511,0.94724489,,
9,0.00000055,10,0.16001982,0.83998018,0.17117807,0.82882193,,
9,0.00000055,10,0.219596,0.780404,0.23288565,0.76711435,,
9,0.00000056,10,0.2053127,0.7946873,0.21626126,0.78373874,,
9,0.00000056,10,0.16290004,0.83709996,0.16901034,0.83098966,,
9,0.00000056,10,0.18790549,0.81209451,0.19339598,0.80660402,,
9,0.00000057,10,0.31230126,0.68769874,0.32349028,0.67650972,,
9,0.00000058,10,0.44971756,0.55028244,0.46502791,0.53497209,,
9,0.00000058,10,0.53888941,0.46111059,0.55513013,0.44486987,,
9,0.00000059,10,0.57445426,0.42554574,0.59047096,0.40952904,,
9,0.00000059,10,0.56374067,0.43625933,0.57923735,0.42076265,,
9,0.0000006,10,0.51296881,0.48703119,0.52723351,0.47276649,,
9,0.0000006,10,0.43673474,0.56326526,0.44825249,0.55174751,,
9,0.00000061,10,0.37569126,0.62430874,0.38425793,0.61574207,,
9,0.00000061,10,0.37604267,0.62395733,0.38512963,0.61487037,,
9,0.00000062,10,0.42828988,0.57171012,0.44062397,0.55937603,,
9,0.00000062,10,0.48449372,0.51550628,0.49942978,0.50057022,,
9,0.00000063,10,0.51471303,0.48528697,0.53097497,0.46902503,,
9,0.00000063,10,0.50951945,0.49048055,0.52641531,0.47358469,,
9,0.00000064,10,0.4656383,0.5343617,0.48260251,0.51739749,,
9,0.00000064,10,0.38101455,0.61898545,0.39676938,0.60323062,,
9,0.00000065,10,0.26203911,0.73796089,0.27407563,0.72592437,,
9,0.00000065,10,0.1388887,0.8611113,0.14500671,0.85499329,,
9,0.00000066,10,0.06200262,0.93799738,0.06411466,0.93588534,,
9,0.00000066,10,0.05431426,0.94568574,0.05752573,0.94247427,,
9,0.00000067,10,0.08550645,0.91449355,0.09229174,0.90770826,,
9,0.00000067,10,0.11276975,0.88723025,0.12207757,0.87792243,,
9,0.00000068,10,0.11329283,0.88670717,0.12282961,0.87717039,,
9,0.00000068,10,0.08523176,0.91476824,0.09264664,0.90735336,,
9,0.00000069,10,0.04478606,0.95521394,0.04848983,0.95151017,,
9,0.00000069,10,0.02512332,0.97487668,0.02604054,0.97395946,,
9,0.0000007,10,0.05921917,0.94078083,0.0614753,0.9385247,,
9,0.0000007,10,0.14804221,0.85195779,0.15540479,0.84459521,,
9,0.00000071,10,0.25896468,0.74103532,0.27152651,0.72847349,,
9,0.00000071,10,0.35875546,0.64124454,0.37441696,0.62558304,,
9,0.00000072,10,0.43237316,0.56762684,0.44923074,0.55076926,,
9,0.00000072,10,0.47788128,0.52211872,0.49486735,0.50513265,,
9,0.00000073,10,0.49819049,0.50180951,0.5147944,0.4852056,,
9,0.00000073,10,0.49685259,0.50314741,0.51274143,0.48725857,,
9,0.00000074,10,0.47764001,0.52235999,0.49240428,0.50759572,,
9,0.00000074,10,0.44608755,0.55391245,0.45918396,0.54081604,,
9,0.00000075,10,0.41173237,0.58826763,0.42275909,0.57724091,,
9,0.00000075,10,0.38850335,0.61149665,0.39781032,0.60218968,,
9,0.00000045,15,0.00162231,0.99837769,0.00171714,0.99828286,,
9,0.00000046,15,0.16081468,0.83918532,0.18410268,0.81589732,,
9,0.00000046,15,0.3331931,0.6668069,0.37018188,0.62981812,,
9,0.00000047,15,0.35773735,0.64226265,0.3914291,0.6085709,,
9,0.00000047,15,0.29985065,0.70014935,0.32089252,0.67910748,,
9,0.00000048,15,0.34172118,0.65827882,0.3629195,0.6370805,,
9,0.00000048,15,0.49203558,0.50796442,0.52501106,0.47498894,,
9,0.00000049,15,0.5873341,0.4126659,0.62293952,0.37706048,,
